,project,site_id,revisitid,individual,revisit,revisit_date,num_individuals,year,utme,utmn,site_number,season,utm_zone,site_type
2522,wt,201556,20155602,NA,2,06/09/2015,0,2015,601321,5705942,56,spring,9,baited
2523,wt,201557,20155701,34399,1,06/29/2015,1,2015,666927,5746321,57,spring,9,baited
2524,wt,201557,20155702,34399,2,06/13/2015,1,2015,666927,5746321,57,spring,9,baited
2525,wt,201558,20155801,NA,1,05/25/2015,0,2015,603032,5716421,58,spring,9,baited
2526,wt,201558,20155802,NA,2,06/09/2015,0,2015,603032,5716421,58,spring,9,baited
2527,wt,201559,20155901,NA,1,06/06/2015,0,2015,660325,5741820,59,spring,9,baited
2528,wt,201559,20155902,NA,2,06/15/2015,0,2015,660325,5741820,59,spring,9,baited
2529,wt,2015p01,2015p0101,NA,1,05/17/2015,0,2015,623752,5727247,p01,spring,9,passive
2530,wt,2015p01,2015p0102,NA,2,05/23/2015,0,2015,623752,5727247,p01,spring,9,passive
2531,wt,2015p01,2015p0103,NA,3,06/03/2015,0,2015,623752,5727247,p01,spring,9,passive
2532,wt,2015p01,2015p0104,NA,4,06/10/2015,0,2015,623752,5727247,p01,spring,9,passive
2533,wt,201501,20150101,NA,1,05/28/2015,0,2015,617847,5766179,01,spring,9,baited
2534,wt,201501,20150102,197080,2,06/14/2015,2,2015,617847,5766179,01,spring,9,baited
2535,wt,201501,20150102,34303,2,06/14/2015,2,2015,617847,5766179,01,spring,9,baited
2536,wt,201502,20150201,34483,1,05/28/2015,1,2015,615503,5758615,02,spring,9,baited
2537,wt,201502,20150202,NA,2,06/14/2015,0,2015,615503,5758615,02,spring,9,baited
2538,wt,201503,20150301,NA,1,05/28/2015,0,2015,619457,5758953,03,spring,9,baited
2539,wt,201503,20150302,NA,2,06/14/2015,0,2015,619457,5758953,03,spring,9,baited
2540,wt,201504,20150401,NA,1,05/28/2015,0,2015,612997,5749445,04,spring,9,baited
2541,wt,201504,20150402,NA,2,06/14/2015,0,2015,612997,5749445,04,spring,9,baited
2542,wt,201505,20150501,NA,1,05/28/2015,0,2015,623624,5751305,05,spring,9,baited
2543,wt,201505,20150502,NA,2,06/14/2015,0,2015,623624,5751305,05,spring,9,baited
2544,wt,201506,20150601,NA,1,05/30/2015,0,2015,606904,5745217,06,spring,9,baited
2545,wt,201506,20150602,NA,2,06/15/2015,0,2015,606904,5745217,06,spring,9,baited
2546,wt,201507,20150701,NA,1,05/26/2015,0,2015,613152,5742511,07,spring,9,baited
2547,wt,201507,20150702,NA,2,06/08/2015,0,2015,613152,5742511,07,spring,9,baited
2548,wt,201508,20150801,NA,1,05/28/2015,0,2015,622863,5744188,08,spring,9,baited
2549,wt,201508,20150802,NA,2,06/14/2015,0,2015,622863,5744188,08,spring,9,baited
2550,wt,201512,20151201,NA,1,05/29/2015,0,2015,654178,5743197,12,spring,9,baited
2551,wt,2015p02a,2015p02a01,NA,1,05/19/2015,0,2015,625652,5727704,p02a,spring,9,passive
2552,wt,2015p02a,2015p02a02,NA,2,05/23/2015,0,2015,625652,5727704,p02a,spring,9,passive
2553,wt,2015p02a,2015p02a03,NA,3,06/03/2015,0,2015,625652,5727704,p02a,spring,9,passive
2554,wt,2015p02a,2015p02a04,NA,4,06/10/2015,0,2015,625652,5727704,p02a,spring,9,passive
2555,wt,2015p02a,2015p02a05,NA,5,06/18/2015,0,2015,625652,5727704,p02a,spring,9,passive
2556,wt,2015p03,2015p0301,NA,1,05/17/2015,0,2015,625401,5726943,p03,spring,9,passive
2557,wt,2015p03,2015p0302,NA,2,05/23/2015,0,2015,625401,5726943,p03,spring,9,passive
2558,wt,2015p03,2015p0303,NA,3,06/03/2015,0,2015,625401,5726943,p03,spring,9,passive
2559,wt,2015p03,2015p0304,NA,4,06/11/2015,0,2015,625401,5726943,p03,spring,9,passive
2560,wt,2015p03,2015p0305,NA,5,06/14/2015,0,2015,625401,5726943,p03,spring,9,passive
2561,wt,2015p03,2015p0306,NA,6,06/18/2015,0,2015,625401,5726943,p03,spring,9,passive
2562,wt,2015p04,2015p0401,NA,1,05/19/2015,0,2015,620969,5726897,p04,spring,9,passive
2563,wt,201529,20152901,NA,1,05/19/2015,0,2015,635488,5729151,29,spring,9,baited
2564,wt,201529,20152902,27041,2,06/06/2015,1,2015,635488,5729151,29,spring,9,baited
2565,wt,201530,20153001,NA,1,05/29/2015,0,2015,644142,5731732,30,spring,9,baited
2566,wt,201530,20153002,34296,2,06/13/2015,1,2015,644142,5731732,30,spring,9,baited
2567,wt,201531,20153101,NA,1,05/19/2015,0,2015,645232,5728644,31,spring,9,baited
2568,wt,201531,20153102,NA,2,06/06/2015,0,2015,645232,5728644,31,spring,9,baited
2569,wt,201532,20153201,NA,1,05/29/2015,0,2015,653543,5731138,32,spring,9,baited
2570,wt,201532,20153202,NA,2,06/13/2015,0,2015,653543,5731138,32,spring,9,baited
2571,wt,201533,20153301,NA,1,05/20/2015,0,2015,664572,5729882,33,spring,9,baited
2572,wt,201533,20153302,NA,2,06/06/2015,0,2015,664572,5729882,33,spring,9,baited
2573,wt,201536,20153601,NA,1,05/30/2015,0,2015,594492,5726561,36,spring,9,baited
2574,wt,201536,20153602,NA,2,06/15/2015,0,2015,594492,5726561,36,spring,9,baited
2575,wt,201537,20153701,NA,1,05/26/2015,0,2015,600701,5727003,37,spring,9,baited
2576,wt,201537,20153702,NA,2,06/16/2015,0,2015,600701,5727003,37,spring,9,baited
2577,wt,201538,20153801,27162,1,05/26/2015,1,2015,603829,5727381,38,spring,9,baited
2578,wt,201538,20153802,197195,2,06/10/2015,1,2015,603829,5727381,38,spring,9,baited
2579,wt,201540,20154001,NA,1,05/26/2015,0,2015,620165,5725647,40,spring,9,baited
2580,wt,201540,20154002,NA,2,06/08/2015,0,2015,620165,5725647,40,spring,9,baited
2581,wt,2015p01,2015p0105,NA,5,06/18/2015,0,2015,623752,5727247,p01,spring,9,passive
2582,wt,2015p04,2015p0402,NA,2,05/23/2015,0,2015,620969,5726897,p04,spring,9,passive
2583,wt,2015p04,2015p0403,NA,3,05/29/2015,0,2015,620969,5726897,p04,spring,9,passive
2584,wt,2015p04,2015p0404,NA,4,06/03/2015,0,2015,620969,5726897,p04,spring,9,passive
2585,wt,2015p04,2015p0405,NA,5,06/11/2015,0,2015,620969,5726897,p04,spring,9,passive
2586,wt,2015p04,2015p0406,NA,6,06/18/2015,0,2015,620969,5726897,p04,spring,9,passive
2587,wt,2015p06a,2015p06a01,NA,1,05/18/2015,0,2015,624758,5727130,p06a,spring,9,passive
2588,wt,2015p06a,2015p06a02,NA,2,05/23/2015,0,2015,624758,5727130,p06a,spring,9,passive
2589,wt,2015p06a,2015p06a03,NA,3,06/03/2015,0,2015,624758,5727130,p06a,spring,9,passive
2590,wt,2015p06a,2015p06a04,NA,4,06/11/2015,0,2015,624758,5727130,p06a,spring,9,passive
2591,wt,2015p06a,2015p06a05,NA,5,06/14/2015,0,2015,624758,5727130,p06a,spring,9,passive
2592,wt,2015p06a,2015p06a06,NA,6,06/18/2015,0,2015,624758,5727130,p06a,spring,9,passive
2593,wt,2015p09,2015p0901,NA,1,05/29/2015,0,2015,621602,5727022,p09,spring,9,passive
2594,wt,2015p09,2015p0902,NA,2,06/03/2015,0,2015,621602,5727022,p09,spring,9,passive
2595,wt,2015p09,2015p0903,NA,3,06/11/2015,0,2015,621602,5727022,p09,spring,9,passive
2596,wt,2015p09,2015p0904,NA,4,06/18/2015,0,2015,621602,5727022,p09,spring,9,passive
2597,wt,2015p10,2015p1001,NA,1,06/03/2015,0,2015,621607,5727017,p10,spring,9,passive
2598,wt,2015p10,2015p1002,NA,2,06/11/2015,0,2015,621607,5727017,p10,spring,9,passive
2599,wt,2015p10,2015p1003,NA,3,06/14/2015,0,2015,621607,5727017,p10,spring,9,passive
2600,wt,2015p10,2015p1004,NA,4,06/18/2015,0,2015,621607,5727017,p10,spring,9,passive
2601,wt,2015p11,2015p1101,NA,1,06/03/2015,0,2015,620591,5726868,p11,spring,9,passive
2602,wt,2015p11,2015p1102,NA,2,06/10/2015,0,2015,620591,5726868,p11,spring,9,passive
2603,wt,2015p11,2015p1103,20934,3,06/18/2015,1,2015,620591,5726868,p11,spring,9,passive
2604,wt,2015p12,2015p1201,NA,1,06/03/2015,0,2015,620447,5726843,p12,spring,9,passive
2605,wt,2015p12,2015p1202,NA,2,06/10/2015,0,2015,620447,5726843,p12,spring,9,passive
2606,wt,2015p12,2015p1203,NA,3,06/18/2015,0,2015,620447,5726843,p12,spring,9,passive
2607,wt,2015pn03,2015pn0301,NA,1,05/26/2015,0,2015,620487,5725550,pn03,spring,9,passive
2608,wt,2015pn03,2015pn0302,NA,2,06/08/2015,0,2015,620487,5725550,pn03,spring,9,passive
2609,wt,2015pn03,2015pn0303,NA,3,06/19/2015,0,2015,620487,5725550,pn03,spring,9,passive
2610,wt,2015pn04,2015pn0401,NA,1,05/26/2015,0,2015,620423,5725563,pn04,spring,9,passive
2611,wt,2015pn04,2015pn0402,NA,2,06/08/2015,0,2015,620423,5725563,pn04,spring,9,passive
2612,wt,2015pn04,2015pn0403,NA,3,06/19/2015,0,2015,620423,5725563,pn04,spring,9,passive
2613,gt,201602,20160201,NA,1,05/23/2016,0,2016,490248,5868995,02,spring,9,baited
2614,gt,201604,20160401,NA,1,05/23/2016,0,2016,506346,5881516,04,spring,9,baited
2615,gt,201607,20160701,NA,1,05/23/2016,0,2016,491736,5911463,07,spring,9,baited
2616,gt,201608,20160801,NA,1,05/23/2016,0,2016,496649,5913505,08,spring,9,baited
2617,gt,201609,20160901,NA,1,05/23/2016,0,2016,502641,5911892,09,spring,9,baited
2618,gt,201610,20161001,NA,1,05/23/2016,0,2016,502086,5919550,10,spring,9,baited
2619,gt,201625,20162501,NA,1,05/23/2016,0,2016,512537,5879324,25,spring,9,baited
2620,gt,201626,20162601,NA,1,05/23/2016,0,2016,512471,5892593,26,spring,9,baited
2621,gt,201627,20162701,NA,1,05/23/2016,0,2016,501292,5883533,27,spring,9,baited
2622,gt,201628,20162801,NA,1,05/23/2016,0,2016,500709,5872696,28,spring,9,baited
2623,gt,201629,20162901,NA,1,05/23/2016,0,2016,494860,5869557,29,spring,9,baited
2624,gt,201630,20163001,NA,1,05/23/2016,0,2016,496577,5920585,30,spring,9,baited
2625,gt,201631,20163101,NA,1,05/23/2016,0,2016,496249,5919559,31,spring,9,baited
2626,gt,201632,20163201,NA,1,05/23/2016,0,2016,494631,5916578,32,spring,9,baited
2627,gt,201635,20163501,NA,1,05/23/2016,0,2016,501510,5917150,35,spring,9,baited
2628,gt,201636,20163601,NA,1,05/23/2016,0,2016,500608,5913808,36,spring,9,baited
2629,gt,201612,20161201,NA,1,05/24/2016,0,2016,481610,5944743,12,spring,9,baited
2630,gt,201613,20161301,NA,1,05/24/2016,0,2016,480972,5956173,13,spring,9,baited
2631,gt,201616,20161601,NA,1,05/24/2016,0,2016,476811,5936663,16,spring,9,baited
2632,gt,201617,20161701,NA,1,05/24/2016,0,2016,481870,5929966,17,spring,9,baited
2633,gt,201618,20161801,NA,1,05/24/2016,0,2016,489659,5933562,18,spring,9,baited
2634,gt,201619,20161901,NA,1,05/24/2016,0,2016,492039,5936166,19,spring,9,baited
2635,gt,201620,20162001,NA,1,05/24/2016,0,2016,505041,5939382,20,spring,9,baited
2636,gt,201621,20162101,NA,1,05/24/2016,0,2016,497939,5940046,21,spring,9,baited
2637,gt,201633,20163301,NA,1,05/24/2016,0,2016,497613,5946764,33,spring,9,baited
2638,gt,201634,20163401,NA,1,05/24/2016,0,2016,503675,5944965,34,spring,9,baited
2639,gt,201644,20164401,NA,1,05/24/2016,0,2016,480126,5930229,44,spring,9,baited
2640,gt,201624,20162402,NA,2,06/01/2016,0,2016,491041,5870067,24,spring,9,baited
2641,gt,201603,20160302,NA,2,06/01/2016,0,2016,502144,5872288,03,spring,9,baited
2642,gt,201637,20163701,NA,1,05/25/2016,0,2016,502602,5920433,37,spring,9,baited
2643,gt,201638,20163801,NA,1,05/25/2016,0,2016,509582,5912799,38,spring,9,baited
2644,gt,201639,20163901,NA,1,05/25/2016,0,2016,501488,5904118,39,spring,9,baited
2645,gt,201640,20164001,NA,1,05/26/2016,0,2016,487832,5868204,40,spring,9,baited
2646,gt,201641,20164101,NA,1,05/26/2016,0,2016,495867,5894282,41,spring,9,baited
2647,gt,201642,20164201,NA,1,05/26/2016,0,2016,494949,5902295,42,spring,9,baited
2648,gt,201643,20164301,NA,1,05/26/2016,0,2016,501702,5887920,43,spring,9,baited
2649,gt,201645,20164501,55498,1,05/26/2016,1,2016,462504,5934255,45,spring,9,baited
2650,gt,201646,20164601,NA,1,05/26/2016,0,2016,468309,5925313,46,spring,9,baited
2651,gt,201647,20164701,NA,1,05/26/2016,0,2016,469742,5914271,47,spring,9,baited
2652,gt,201601,20160101,NA,1,05/26/2016,0,2016,492013,5878404,01,spring,9,baited
2653,gt,201605,20160501,NA,1,05/26/2016,0,2016,507430,5890143,05,spring,9,baited
2654,gt,201606,20160601,NA,1,05/26/2016,0,2016,495296,5899628,06,spring,9,baited
2655,gt,201602,20160202,NA,2,06/05/2016,0,2016,490248,5868995,02,spring,9,baited
2656,gt,201604,20160402,NA,2,06/05/2016,0,2016,506346,5881516,04,spring,9,baited
2657,gt,201607,20160702,NA,2,06/05/2016,0,2016,491736,5911463,07,spring,9,baited
2658,gt,201608,20160802,NA,2,06/05/2016,0,2016,496649,5913505,08,spring,9,baited
2659,gt,201609,20160902,NA,2,06/05/2016,0,2016,502641,5911892,09,spring,9,baited
2660,gt,201610,20161002,NA,2,06/05/2016,0,2016,502086,5919550,10,spring,9,baited
2661,gt,201612,20161202,NA,2,06/06/2016,0,2016,481610,5944743,12,spring,9,baited
2662,gt,201613,20161302,NA,2,06/06/2016,0,2016,480972,5956173,13,spring,9,baited
2663,gt,201616,20161602,NA,2,06/06/2016,0,2016,476811,5936663,16,spring,9,baited
2664,gt,201617,20161702,NA,2,06/06/2016,0,2016,481870,5929966,17,spring,9,baited
2665,gt,201618,20161802,NA,2,06/06/2016,0,2016,489659,5933562,18,spring,9,baited
2666,gt,201619,20161902,NA,2,06/06/2016,0,2016,492039,5936166,19,spring,9,baited
2667,gt,201620,20162002,NA,2,06/06/2016,0,2016,505041,5939382,20,spring,9,baited
2668,gt,201621,20162102,NA,2,06/06/2016,0,2016,497939,5940046,21,spring,9,baited
2669,gt,201625,20162502,NA,2,06/05/2016,0,2016,512537,5879324,25,spring,9,baited
2670,gt,201626,20162602,NA,2,06/05/2016,0,2016,512471,5892593,26,spring,9,baited
2671,gt,201627,20162702,NA,2,06/05/2016,0,2016,501292,5883533,27,spring,9,baited
2672,gt,201628,20162802,NA,2,06/05/2016,0,2016,500709,5872696,28,spring,9,baited
2673,gt,201629,20162902,NA,2,06/05/2016,0,2016,494860,5869557,29,spring,9,baited
2674,gt,201630,20163002,NA,2,06/05/2016,0,2016,496577,5920585,30,spring,9,baited
2675,gt,201631,20163102,NA,2,06/05/2016,0,2016,496249,5919559,31,spring,9,baited
2676,gt,201632,20163202,NA,2,06/05/2016,0,2016,494631,5916578,32,spring,9,baited
2677,gt,201633,20163302,NA,2,06/06/2016,0,2016,497613,5946764,33,spring,9,baited
2678,gt,201634,20163402,NA,2,06/06/2016,0,2016,503675,5944965,34,spring,9,baited
2679,gt,201635,20163502,NA,2,06/05/2016,0,2016,501510,5917150,35,spring,9,baited
2680,gt,201636,20163602,NA,2,06/05/2016,0,2016,500608,5913808,36,spring,9,baited
2681,gt,201644,20164402,NA,2,06/06/2016,0,2016,480126,5930229,44,spring,9,baited
2682,gt,201601,20160102,NA,2,06/09/2016,0,2016,492013,5878404,01,spring,9,baited
2683,gt,201605,20160502,NA,2,06/07/2016,0,2016,507430,5890143,05,spring,9,baited
2684,gt,201606,20160602,NA,2,06/08/2016,0,2016,495296,5899628,06,spring,9,baited
2685,gt,201637,20163702,NA,2,06/07/2016,0,2016,502602,5920433,37,spring,9,baited
2686,gt,201638,20163802,NA,2,06/07/2016,0,2016,509582,5912799,38,spring,9,baited
2687,gt,201639,20163902,NA,2,06/07/2016,0,2016,501488,5904118,39,spring,9,baited
2688,gt,201640,20164002,NA,2,06/09/2016,0,2016,487832,5868204,40,spring,9,baited
2689,gt,201641,20164102,NA,2,06/08/2016,0,2016,495867,5894282,41,spring,9,baited
2690,gt,201642,20164202,NA,2,06/08/2016,0,2016,494949,5902295,42,spring,9,baited
2691,gt,201643,20164302,NA,2,06/07/2016,0,2016,501702,5887920,43,spring,9,baited
2692,gt,201645,20164502,NA,2,06/08/2016,0,2016,462504,5934255,45,spring,9,baited
2693,gt,201646,20164602,NA,2,06/08/2016,0,2016,468309,5925313,46,spring,9,baited
2694,gt,201647,20164702,NA,2,06/08/2016,0,2016,469742,5914271,47,spring,9,baited
2695,gt,201603,20160301,NA,1,05/19/2016,0,2016,502144,5872288,03,spring,9,baited
2696,gt,201624,20162401,NA,1,05/19/2016,0,2016,491041,5870067,24,spring,9,baited
2697,ht,201602,20160202,NA,2,06/01/2016,0,2016,571199,5838764,02,spring,9,baited
2698,ht,201603,20160302,NA,2,06/01/2016,0,2016,575995,5835424,03,spring,9,baited
2699,ht,201604,20160402,NA,2,05/30/2016,0,2016,564325,5828977,04,spring,9,baited
2700,ht,201605,20160502,NA,2,06/01/2016,0,2016,571129,5829255,05,spring,9,baited
2701,ht,201606,20160602,NA,2,06/01/2016,0,2016,579162,5827613,06,spring,9,baited
2702,ht,201607,20160702,NA,2,06/05/2016,0,2016,584300,5829520,07,spring,9,baited
2703,ht,201608,20160802,NA,2,05/30/2016,0,2016,565460,5820920,08,spring,9,baited
2704,ht,201609,20160902,NA,2,06/01/2016,0,2016,573016,5823445,09,spring,9,baited
2705,ht,201610,20161002,139903,2,05/30/2016,1,2016,578794,5818716,10,spring,9,baited
2706,ht,201611,20161102,NA,2,06/05/2016,0,2016,588165,5822892,11,spring,9,baited
2707,ht,201613,20161302,139903,2,05/30/2016,1,2016,572128,5813394,13,spring,9,baited
2708,ht,201614,20161402,139903,2,05/30/2016,1,2016,580824,5815528,14,spring,9,baited
2709,ht,201615,20161502,NA,2,05/30/2016,0,2016,585558,5814466,15,spring,9,baited
2710,ht,201616,20161602,NA,2,06/05/2016,0,2016,592141,5815923,16,spring,9,baited
2711,ht,201617,20161702,197098,2,06/04/2016,1,2016,562424,5807570,17,spring,9,baited
2712,ht,201618,20161802,NA,2,05/31/2016,0,2016,573256,5807346,18,spring,9,baited
2713,ht,201620,20162002,NA,2,05/30/2016,0,2016,582887,5811849,20,spring,9,baited
2714,ht,201621,20162102,NA,2,06/03/2016,0,2016,592601,5804639,21,spring,9,baited
2715,ht,201622,20162202,NA,2,06/01/2016,0,2016,599554,5805974,22,spring,9,baited
2716,ht,201624,20162402,NA,2,06/04/2016,0,2016,565712,5798319,24,spring,9,baited
2717,ht,201625,20162502,NA,2,05/31/2016,0,2016,571899,5801357,25,spring,9,baited
2718,ht,201626,20162602,12480,2,05/31/2016,1,2016,579089,5799527,26,spring,9,baited
2719,ht,201628,20162802,NA,2,06/05/2016,0,2016,593543,5802151,28,spring,9,baited
2720,ht,201629,20162902,NA,2,06/01/2016,0,2016,598715,5798044,29,spring,9,baited
2721,ht,201630,20163002,NA,2,06/01/2016,0,2016,606008,5802327,30,spring,9,baited
2722,ht,201632,20163202,NA,2,06/02/2016,0,2016,561651,5791179,32,spring,9,baited
2723,ht,201633,20163302,NA,2,05/31/2016,0,2016,568645,5792641,33,spring,9,baited
2724,ht,201634,20163402,NA,2,06/01/2016,0,2016,576819,5794591,34,spring,9,baited
2725,ht,201635,20163502,NA,2,06/04/2016,0,2016,586026,5797871,35,spring,9,baited
2726,ht,201636,20163602,NA,2,06/01/2016,0,2016,595009,5797130,36,spring,9,baited
2727,ht,201626,20162601,NA,1,05/19/2016,0,2016,579089,5799527,26,spring,9,baited
2728,ht,201633,20163301,NA,1,05/19/2016,0,2016,568645,5792641,33,spring,9,baited
2729,ht,201640,20164001,NA,1,05/19/2016,0,2016,563697,5786298,40,spring,9,baited
2730,ht,201608w,201608w01,NA,1,05/19/2016,0,2016,560046,5822270,08w,spring,9,baited
2731,ht,201612w,201612w01,NA,1,05/19/2016,0,2016,556993,5813769,12w,spring,9,baited
2732,ht,201617,20161701,NA,1,05/19/2016,0,2016,562424,5807570,17,spring,9,baited
2733,ht,201617w,201617w01,NA,1,05/19/2016,0,2016,556525,5805656,17w,spring,9,baited
2734,ht,201623b,201623b01,NA,1,05/19/2016,0,2016,563482,5802159,23b,spring,9,baited
2735,ht,201623w,201623w01,NA,1,05/19/2016,0,2016,552575,5803056,23w,spring,9,baited
2736,ht,201624,20162401,NA,1,05/19/2016,0,2016,565712,5798319,24,spring,9,baited
2737,ht,201631w,201631w01,NA,1,05/19/2016,0,2016,548175,5793167,31w,spring,9,baited
2738,ht,201631b,201631b01,NA,1,05/21/2016,0,2016,560137,5795104,31b,spring,9,baited
2739,ht,201632,20163201,NA,1,05/21/2016,0,2016,561651,5791179,32,spring,9,baited
2740,ht,201639,20163901,NA,1,05/21/2016,0,2016,560328,5786636,39,spring,9,baited
2741,ht,201642,20164201,NA,1,05/21/2016,0,2016,576333,5784933,42,spring,9,baited
2742,ht,201647,20164701,NA,1,05/21/2016,0,2016,568268,5777845,47,spring,9,baited
2743,ht,201648,20164801,NA,1,05/21/2016,0,2016,570365,5781216,48,spring,9,baited
2744,ht,201649,20164901,NA,1,05/21/2016,0,2016,576009,5782059,49,spring,9,baited
2745,ht,201652,20165201,NA,1,05/21/2016,0,2016,560686,5774485,52,spring,9,baited
2746,ht,201622,20162201,NA,1,05/22/2016,0,2016,599554,5805974,22,spring,9,baited
2747,ht,201627b,201627b01,NA,1,05/22/2016,0,2016,585339,5800215,27b,spring,9,baited
2748,ht,201629,20162901,NA,1,05/22/2016,0,2016,598715,5798044,29,spring,9,baited
2749,ht,201630,20163001,NA,1,05/22/2016,0,2016,606008,5802327,30,spring,9,baited
2750,ht,201635,20163501,NA,1,05/22/2016,0,2016,586026,5797871,35,spring,9,baited
2751,ht,201636,20163601,26363,1,05/22/2016,1,2016,595009,5797130,36,spring,9,baited
2752,ht,201637,20163701,NA,1,05/22/2016,0,2016,599040,5795203,37,spring,9,baited
2753,ht,201644,20164401,NA,1,05/22/2016,0,2016,595071,5788532,44,spring,9,baited
2754,ht,201645,20164501,NA,1,05/22/2016,0,2016,596273,5787753,45,spring,9,baited
2755,ht,201602,20160201,NA,1,05/23/2016,0,2016,571199,5838764,02,spring,9,baited
2756,ht,201603,20160301,12480,1,05/23/2016,1,2016,575995,5835424,03,spring,9,baited
2757,ht,201605,20160501,NA,1,05/23/2016,0,2016,571129,5829255,05,spring,9,baited
2758,ht,201606,20160601,NA,1,05/23/2016,0,2016,579162,5827613,06,spring,9,baited
2759,ht,201607,20160701,NA,1,05/23/2016,0,2016,584300,5829520,07,spring,9,baited
2760,ht,201609,20160901,NA,1,05/23/2016,0,2016,573016,5823445,09,spring,9,baited
2761,ht,201611,20161101,NA,1,05/23/2016,0,2016,588165,5822892,11,spring,9,baited
2762,ht,201616,20161601,NA,1,05/23/2016,0,2016,592141,5815923,16,spring,9,baited
2763,ht,201634,20163401,NA,1,05/23/2016,0,2016,576819,5794591,34,spring,9,baited
2764,ht,201650,20165001,NA,1,05/24/2016,0,2016,583031,5781311,50,spring,9,baited
2765,ht,201651,20165101,NA,1,05/24/2016,0,2016,593184,5777561,51,spring,9,baited
2766,ht,201663,20166301,12393,1,05/24/2016,2,2016,595070,5765495,63,spring,9,baited
2767,ht,201663,20166301,197159,1,05/24/2016,2,2016,595070,5765495,63,spring,9,baited
2768,ht,201668,20166801,NA,1,05/24/2016,0,2016,583502,5760726,68,spring,9,baited
2769,ht,201669b,201669b01,NA,1,05/24/2016,0,2016,595387,5757851,69b,spring,9,baited
2770,ht,201673b,201673b01,33798,1,05/24/2016,1,2016,590711,5754503,73b,spring,9,baited
2771,ht,201675,20167501,NA,1,05/24/2016,0,2016,601194,5752322,75,spring,9,baited
2772,ht,201678,20167801,197067,1,05/24/2016,3,2016,583530,5742736,78,spring,9,baited
2773,ht,201678,20167801,29991,1,05/24/2016,3,2016,583530,5742736,78,spring,9,baited
2774,ht,201678,20167801,32154,1,05/24/2016,3,2016,583530,5742736,78,spring,9,baited
